year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
1988,1,3,2,0,1943,1949,0,False,False,True,True,51620,Dennis Light,,West Lydia,10569,245701
1982,1,3,1,1,1495,1682,0,True,False,True,True,56,Grant River,,Jeffreyhaven,10346,254519
1982,1,3,1,1,1709,1750,0,True,False,True,True,82915,Amy Land,,Jeffreyhaven,10346,233101
2001,2,4,2,1,2387,2446,0,True,False,True,True,2880,Aaron Mill,,East Lucas,11911,337680
2008,2,6,3,0,3223,3357,0,True,False,True,True,366,Cole Green,,Hallfort,11982,422104
2007,2,3,2,1,3054,3051,0,True,True,True,True,150,Charles Glen,,Lake Dariusborough,10004,447298
2004,1,3,2,0,1562,1635,0,True,False,True,True,98668,James Estates,,Lake Dariusborough,10004,304922
2003,1,3,2,0,1574,1645,0,True,False,True,True,26824,Johnny Lodge,,Lake Dariusborough,10004,296101
2004,1,3,2,0,1751,1791,0,True,False,True,True,896,Johnny Lodge,,Lake Dariusborough,10004,331380
2003,2,5,2,1,3171,3304,0,True,False,True,True,784,Brown Brook,,Lake Dariusborough,10004,430921
2002,2,4,2,1,2106,2218,0,True,False,True,True,7677,Johnny Lodge,,Lake Dariusborough,10004,334531
1990,1,2,1,1,1257,1642,0,True,False,True,True,9785,Corey Crescent,,Amystad,11682,236249
1986,1,2,1,1,1015,1101,0,True,False,True,True,2996,Joy Port,,Lake Dariusborough,10004,230583
1987,1,3,1,1,1082,1156,0,True,False,True,True,110,Joy Port,,Lake Dariusborough,10004,176397
1987,1,3,1,1,1082,1160,0,True,False,True,True,110,Joy Port,,Lake Dariusborough,10004,249482
1990,2,4,3,0,2034,2146,0,True,False,True,True,83671,Daryl Square,,Coletown,10555,491399
2007,1,4,3,0,2353,2453,0,True,False,True,True,686,Christopher Dam,,Amystad,11682,349020
1984,1,2,2,0,1762,1754,760,False,False,True,True,50287,Alexander Mountains,,Amystad,11682,44102
1980,1,2,1,1,957,966,0,False,False,True,True,68,Boyd Valley,,Amystad,11682,97016
1960,1,1,1,0,544,556,0,False,False,True,True,383,Boyd Valley,,Amystad,11682,57962
1959,1,1,1,0,553,552,0,False,False,True,True,383,Boyd Valley,,Amystad,11682,63001
1969,1,2,2,0,957,962,420,False,False,True,True,87149,Boyd Valley,,Amystad,11682,83789
1979,1,3,1,1,1878,2289,0,True,False,True,True,775,Parker Rapid,,Amystad,11682,428400
1982,1,3,1,1,1768,1758,0,True,False,True,True,696,David Extension,,Amystad,11682,359101
2005,2,5,3,0,3294,3368,0,True,False,True,True,300,Tucker Inlet,,Amystad,11682,395640
2003,1,4,3,0,1920,2117,0,True,False,True,True,8461,Russell Pass,,Amystad,11682,478803
2006,1,4,2,1,2226,2421,0,True,False,True,True,52078,Anderson Ramp,,Amystad,11682,472496
1993,1,3,2,0,1327,1363,0,True,False,True,True,59955,Norton Dam,,Amystad,11682,346496
1974,1,5,1,1,2008,2054,0,True,True,True,True,208,Weiss Walks,,Lake Dariusborough,10004,321298
1973,1,2,2,0,1118,1126,402,False,False,True,True,45616,Williams River,,Lake Dariusborough,10004,94498
1978,1,3,1,0,1057,1060,0,False,False,True,True,825,Scott Route,,Lake Dariusborough,10004,217350
1971,1,1,1,0,494,501,500,False,False,True,True,56352,Woods Walks,,Lake Dariusborough,10004,63003
1967,1,1,1,0,494,496,0,False,False,True,True,918,Ricky Points,,Lake Dariusborough,10004,50403
1977,1,3,2,0,1617,1618,0,False,False,True,True,686,Edward Neck,,Lake Dariusborough,10004,195298
1962,1,4,1,1,1610,1608,0,False,False,True,True,446,Gaines Curve,,Lake Dariusborough,10004,377997
1960,1,4,1,1,1612,1612,0,False,False,True,True,446,Gaines Curve,,Lake Dariusborough,10004,187106
1978,1,2,2,0,1248,1251,0,False,False,True,True,6169,Maxwell Streets,,Lake Dariusborough,10004,134821
1981,1,1,1,0,760,812,0,False,False,False,False,34592,Maxwell Streets,,Lake Dariusborough,10004,378001
1981,1,2,1,1,1888,1879,0,True,False,False,False,34592,Maxwell Streets,,Lake Dariusborough,10004,378003
1973,1,1,1,0,718,720,0,False,False,True,False,579,Benitez Terrace,,Lake Dariusborough,10004,126003
2002,1,4,3,1,3300,3431,0,True,False,True,True,214,Jason Locks,,Lake Dariusborough,10004,630000
2005,1,2,1,0,732,1129,0,False,False,True,True,214,Jason Locks,,Lake Dariusborough,10004,629998
2006,1,4,2,1,2697,2775,0,True,False,True,True,8217,Rachel Squares,,Lake Dariusborough,10004,494549
2004,1,4,2,1,2696,2777,0,True,False,True,True,4539,Collins Valleys,,Lake Dariusborough,10004,491403
1983,1,4,2,0,1968,1976,0,True,False,True,True,179,Keith Freeway,,Lake Dariusborough,10004,450451
2015,2,4,2,0,2690,2819,0,False,False,True,True,1901,Booker Pines,,Lake Dariusborough,10225,446036
2015,2,5,2,1,2799,2848,0,False,False,True,True,80037,Booker Pines,,Lake Dariusborough,10225,420840
2014,2,4,2,0,2689,2828,0,False,False,True,True,588,Sellers Stravenue,,Lake Dariusborough,10225,431546
2015,2,4,2,0,2684,2803,0,False,False,True,True,428,Cynthia Fall,,Lake Dariusborough,10004,433441
2014,2,5,2,1,2801,2947,0,False,False,True,True,513,Cynthia Fall,,Lake Dariusborough,10225,464314
2016,2,5,2,1,2801,2941,0,False,False,True,True,48110,Cynthia Fall,,Lake Dariusborough,10225,416432
2015,2,4,2,0,2400,2468,0,False,False,True,True,7807,Cynthia Fall,,Lake Dariusborough,10225,365397
2016,2,4,2,0,2688,2803,0,False,False,True,True,9833,Booker Pines,,Lake Dariusborough,10225,439743
2016,2,5,3,1,3567,3658,0,False,False,True,True,298,Wade Route,,Lake Dariusborough,10225,460533
2014,2,4,2,0,2683,2808,0,False,False,True,True,21175,Wade Route,,Lake Dariusborough,10225,460532
2015,2,4,2,0,2383,2428,0,False,False,True,True,4582,Shannon Underpass,,Lake Dariusborough,10225,456746
2005,2,5,4,1,3695,3821,0,True,False,True,True,63886,Elijah Mill,,Lake Dariusborough,10225,312477
2004,1,3,2,1,2285,2383,0,True,False,True,True,310,Durham Hollow,,Lake Dariusborough,10225,322562
2004,2,5,2,1,2804,2893,0,False,False,True,True,24279,Mckenzie Trace,,Lake Dariusborough,10225,314996
2005,2,4,2,1,2496,2567,0,False,False,True,True,2269,Mckenzie Trace,,Lake Dariusborough,10225,289801
1969,1,2,1,1,1365,1371,1204,False,False,True,False,50,Joshua Hollow,,Lake Dariusborough,10225,64259
1971,1,2,1,1,1001,1004,950,False,False,True,True,14488,Osborn Throughway,,Lake Dariusborough,10225,107099
1987,1,3,2,0,1039,1037,0,True,False,True,True,955,Robinson Key,,Lake Dariusborough,10225,187737
1989,1,3,2,0,1042,1040,0,True,False,True,True,955,Robinson Key,,Lake Dariusborough,10225,261449
1990,2,5,2,1,1909,1948,0,True,False,True,True,7586,Davis Locks,,Lake Dariusborough,10225,315002
1994,2,4,2,1,2143,2195,0,True,False,True,True,64,Kevin Plain,,Lake Dariusborough,10225,315001
1988,2,3,2,1,1804,1807,0,True,False,True,True,80125,Shaw Cove,,Lake Dariusborough,10225,308698
1989,2,3,2,1,1493,1570,0,True,False,True,True,111,Shaw Cove,,Lake Dariusborough,10225,302396
1995,2,4,2,1,1852,1946,0,True,True,True,True,1704,Thompson Unions,,Lake Dariusborough,10225,245700
1991,2,3,2,1,1710,1791,0,True,False,True,True,988,Mary Cape,,Lake Dariusborough,10225,258299
1988,1,5,3,1,2052,2060,0,True,False,True,True,70446,Flores Inlet,,Lake Dariusborough,10225,333897
1988,1,5,3,1,2052,2051,0,True,False,True,True,70446,Flores Inlet,,Lake Dariusborough,10225,151198
1985,2,3,2,1,1507,1505,0,False,False,True,True,7677,Clark Road,,Lake Dariusborough,10225,283502
1984,1,3,2,0,890,899,0,False,False,True,True,587,Thomas Crescent,,Lake Dariusborough,10225,245701
1991,2,3,2,1,1394,1408,0,True,False,True,True,5473,Joseph Well,,Lake Dariusborough,10225,296104
1990,1,3,2,0,1427,1454,0,True,False,False,False,849,Jones Forges,,Lake Dariusborough,10225,277196
1995,1,3,2,0,1250,1246,0,True,True,True,True,4524,Shaun Port,,Lake Dariusborough,10225,296096
1992,2,3,2,0,1398,1519,0,True,False,True,True,961,Howard Islands,,Lake Dariusborough,10225,289800
1993,2,3,2,0,1397,1523,0,True,False,True,True,79637,Howard Islands,,Lake Dariusborough,10225,296100
1989,1,2,2,0,1216,1302,0,True,False,True,True,28058,Nelson Highway,,Lake Dariusborough,10225,264598
1988,1,3,2,0,1046,1047,0,True,False,True,True,4103,Levine Springs,,Lake Dariusborough,10225,260822
2003,2,5,2,1,2280,2359,0,False,False,True,True,9471,Alexander Stream,,Lake Dariusborough,10225,327603
1986,1,2,2,0,1438,1441,0,False,False,True,True,26125,Joshua Ramp,,Lake Dariusborough,10004,107103
1977,1,2,2,0,1441,1446,520,True,False,True,True,8877,Ortiz Corners,,Lake Dariusborough,10004,149944
1996,2,4,2,1,2546,2973,0,True,False,True,True,51,Ortiz Corners,,Lake Dariusborough,10004,240663
1992,1,3,2,0,1625,1618,0,True,False,True,True,11534,Paula Mill,,Lake Dariusborough,10004,297362
1951,1,3,1,1,1277,1280,0,True,False,True,True,63588,Paula Mill,,Lake Dariusborough,10004,69304
1965,1,3,1,1,1913,2819,242,True,False,True,False,198,Sheena Islands,,Lake Dariusborough,10004,327599
1961,1,2,1,0,716,716,0,False,False,True,True,2939,Mitchell Courts,,Lake Dariusborough,10004,97649
2008,2,4,3,0,2515,2519,0,True,False,True,True,47,Reed Shores,,Hallfort,10327,377998
1992,1,3,2,0,1422,1441,0,True,False,True,True,92123,Christine Square,,Hallfort,10327,321302
1988,1,3,2,0,1542,1562,0,True,False,True,True,5672,Bailey Fall,,Hallfort,10327,308699
1997,1,3,2,0,1549,1590,0,False,False,True,True,25511,Phillip Green,,Hallfort,10327,308700
1964,1,3,1,0,1046,1050,0,False,False,False,False,50972,James Curve,,Lake Dariusborough,10004,226796
1986,1,3,1,1,1534,1602,0,True,False,True,True,395,Tammy Common,,Lake Dariusborough,10004,294211
2005,2,3,2,0,1424,1455,0,True,False,True,True,7259,Flowers Mission,,Lake Dariusborough,10004,264599
1960,1,3,1,0,898,1217,0,False,False,False,False,896,Aaron Street,,Lake Dariusborough,10004,214198
1956,1,3,1,0,996,1001,0,False,False,False,False,113,Richard Keys,,Lake Dariusborough,10004,166952
1949,1,2,1,0,880,923,0,False,False,False,False,1474,Duran Fork,,Lake Dariusborough,10004,157501
1952,1,2,0,1,914,1142,281,False,False,False,False,746,Smith Plain,,Lake Dariusborough,10004,188997
1991,2,4,2,1,1899,2012,0,True,False,True,True,927,Hartman Wall,,Lake Dariusborough,10004,302401
1981,1,2,1,1,1925,1924,554,False,False,True,True,187,Jeremy Radial,,Wendybury,10250,302402
2004,2,4,2,1,1871,1970,0,False,False,True,True,1392,Gardner Courts,,Hallfort,10327,321304
2003,2,4,2,1,2694,2764,0,False,False,True,True,97155,Cole Stravenue,,Hallfort,10327,377998
1990,2,4,3,0,2130,2300,0,True,False,True,True,983,James Ramp,,Hallfort,10327,378002
1996,2,4,2,1,1706,1706,0,True,False,True,True,5431,Johnston Ramp,,Hallfort,10327,347760
1992,1,2,2,0,1458,1546,0,True,False,True,True,841,Joshua Skyway,,Hallfort,10327,308697
1991,1,3,2,0,1669,1663,0,True,False,True,True,838,Joshua Skyway,,Hallfort,10327,327598
1990,2,5,2,1,1905,1897,0,True,True,True,True,70001,Jonathon Cove,,Hallfort,10327,318783
1991,2,4,2,1,1924,1963,0,True,False,True,True,240,Kyle Valley,,Hallfort,10327,302397
1990,1,3,2,0,1504,1499,0,True,False,True,True,167,Lance Haven,,Hallfort,10327,239403
1990,2,3,2,1,1459,1466,0,True,False,True,True,95769,Walter Junction,,Hallfort,10327,382406
1991,2,3,2,1,1457,1467,0,True,False,True,True,95769,Walter Junction,,Hallfort,10327,231842
1990,2,3,2,1,1461,1459,0,True,False,True,True,95769,Walter Junction,,Hallfort,10327,314999
1989,2,3,2,1,1932,2117,0,True,False,True,True,2024,Margaret Cliff,,Hallfort,10327,333904
1989,2,4,2,1,2054,2200,0,True,False,True,True,17448,Williams Meadow,,Hallfort,10327,264603
1991,2,4,2,1,2048,2192,0,True,False,True,True,17448,Williams Meadow,,Hallfort,10327,365404
1989,1,3,2,0,1452,1489,0,True,False,True,True,4634,Williams Meadow,,Hallfort,10327,308701
1994,1,3,2,0,1013,1052,0,True,False,True,True,6290,Stone Forge,,Hallfort,10327,289803
1989,1,3,2,0,1054,1089,0,True,False,True,True,3397,Linda Dale,,Hallfort,10327,284130
1996,1,3,1,1,1242,1280,0,True,False,True,True,671,Davis Roads,,Hallfort,10327,268384
1990,2,5,2,1,2798,2799,0,True,False,True,True,492,Stone Forge,,Hallfort,10327,270899
2003,2,4,2,1,2218,2295,0,True,False,True,True,9572,Perry Turnpike,,Lake Dariusborough,10225,289800
1990,1,3,2,0,1132,1179,0,True,False,True,True,66749,Porter Path,,Lake Dariusborough,10225,277199
1989,2,4,2,1,1502,1505,0,True,False,True,True,6673,Wagner Hills,,Lake Dariusborough,10225,296104
1990,1,4,2,0,1689,1819,0,True,False,True,True,788,Wilson Walk,,Lake Dariusborough,10004,315003
1991,2,3,2,1,1299,1299,0,True,False,True,True,7934,Anna Terrace,,Lake Dariusborough,10225,241924
1989,2,3,2,0,1209,1230,0,True,False,True,True,966,Crawford Extensions,,Lake Dariusborough,10225,258298
1989,1,3,2,1,1540,1551,0,True,False,True,True,3228,Williams Throughway,,Lake Dariusborough,10004,289803
1990,1,4,2,0,1419,1410,0,False,False,True,True,3628,Johnson Circles,,Lake Dariusborough,10004,226798
1989,2,3,2,1,1353,1375,0,True,False,True,True,776,Martinez Station,,Lake Dariusborough,10225,192776
1988,2,3,2,1,1344,1371,0,True,False,True,True,14502,Diaz Mountain,,Lake Dariusborough,10225,250743
1989,1,3,2,0,1575,1575,0,False,False,True,True,74561,Karen Rapids,,Lake Dariusborough,10004,161279
1983,1,2,1,1,1339,1341,0,False,False,True,True,19927,Foster Square,,Lake Dariusborough,10004,182698
1947,1,2,1,0,1028,1028,0,False,False,False,False,8580,Gentry Street,,Lake Dariusborough,10225,472501
1932,1,2,1,0,683,928,0,False,False,False,False,6062,Bob Fort,,Lake Dariusborough,10004,246964
2002,1,3,2,0,1991,1989,0,True,False,True,True,228,Jennifer Trace,,East Justin,11644,312483
2003,1,4,3,0,2217,2219,0,True,False,True,True,9036,Jennifer Trace,,East Justin,11644,313738
1980,1,2,2,0,1441,1442,1262,False,False,True,True,2907,Jennifer Trace,,East Justin,11644,151202
1960,1,3,1,0,1118,1119,0,False,False,False,False,3231,Adam Fall,,East Justin,11644,245702
2008,2,2,2,1,1688,1875,0,False,False,True,True,6000,Brianna Curve,2783,Hallfort,10327,244441
2007,2,2,2,0,1220,1415,0,True,False,True,True,2592,Camacho Brook,354,Hallfort,11982,176401
2005,2,3,2,1,1643,1774,0,True,False,True,True,46,Camacho Brook,2783,Hallfort,10327,239403
2003,2,5,3,0,2207,2359,0,True,False,True,True,558,Williams Meadow,,Hallfort,11982,312476
2004,1,3,2,0,2381,2428,0,True,False,True,True,599,Bruce Neck,,Hallfort,11982,333897
2005,2,6,2,1,3270,3541,0,True,False,True,True,7524,Bruce Neck,,Hallfort,11982,403197
2005,2,5,3,0,2889,3226,0,True,False,True,True,149,Jimenez Rest,,Lake Dariusborough,10225,340203
2004,2,4,2,1,2737,3045,0,True,False,True,True,77116,Aaron Lights,,Lake Dariusborough,10225,350284
2004,2,5,3,0,2882,3223,0,True,False,True,True,9994,Hensley Ferry,,Lake Dariusborough,10225,367923
2002,2,4,3,1,2762,2888,0,True,False,True,True,35928,Christopher Lock,,Lake Dariusborough,10225,352797
2003,1,3,2,0,2144,2209,0,True,False,True,True,2547,Walker Corner,,Lake Dariusborough,10225,359101
2003,2,4,2,1,2442,2516,0,True,False,True,True,99422,Antonio Causeway,,Lake Dariusborough,10225,296102
2003,2,3,2,0,2101,2148,0,False,False,True,True,71,Hicks Harbor,,Hallfort,11982,359097
2001,2,4,2,1,3235,3310,0,True,False,True,True,7,Sloan Mill,,Hallfort,11982,415804
2003,2,3,2,0,2108,2157,0,False,False,True,True,430,Sharon Square,,Hallfort,11982,365399
2004,1,3,2,0,1706,1887,0,True,False,True,True,1506,Tapia Rapids,,Lake Dariusborough,10225,296096
2003,2,5,2,1,2624,2740,0,True,False,True,True,64177,Tapia Rapids,,Lake Dariusborough,10225,359101
2004,2,4,2,1,2446,2522,0,True,False,True,True,593,Hendrix Expressway,,Lake Dariusborough,10225,343978
2002,2,5,2,1,2613,2735,0,True,False,True,True,228,Powell Islands,,Lake Dariusborough,10225,351544
2004,2,5,2,1,2614,2736,0,True,False,True,True,228,Powell Islands,,Lake Dariusborough,10225,370442
2005,2,5,3,0,2806,2867,0,True,False,True,True,43850,Stevens Oval,,Lake Dariusborough,10225,359101
2006,2,4,2,1,2447,2514,0,True,False,True,True,652,Stevens Oval,,Lake Dariusborough,10225,359098
2010,1,4,2,0,1926,1953,0,False,False,True,True,506,Steele Pines,,Lake Dariusborough,10225,359096
2009,1,3,2,0,1272,1298,0,False,False,True,True,9194,Le Inlet,,Lake Dariusborough,10225,283500
2007,2,3,2,1,3517,3621,0,False,False,True,True,632,Natalie Haven,,Lake Dariusborough,10225,362881
2007,2,4,2,1,3691,3698,0,False,False,True,True,4775,Gregory Street,,Lake Dariusborough,10225,415796
2007,2,3,2,1,3830,3941,0,False,False,True,True,603,Shannon Causeway,,Lake Dariusborough,10225,384297
2005,2,2,2,0,1107,1217,0,True,False,True,True,86576,Tabitha Ports,354,Hallfort,11982,125998
2004,2,2,2,0,1107,1214,0,True,False,True,True,86576,Tabitha Ports,354,Hallfort,11982,195304
2007,2,2,2,1,1468,1470,0,True,False,True,True,414,Tabitha Ports,2701,Hallfort,11982,226796
2007,2,2,2,1,1777,1782,0,True,False,True,True,42772,Tabitha Ports,2783,Hallfort,11982,226796
2006,2,2,2,0,1105,1209,0,True,False,True,True,3425,Tabitha Ports,354,Hallfort,11982,180176
2004,1,4,2,0,2001,2120,0,True,False,True,True,1579,Madeline Trail,,Hallfort,11982,361958.72
2004,2,4,2,1,2981,3128,0,True,False,True,True,4451,Fleming Pine,,Hallfort,11982,403204
2004,1,3,2,1,2380,2398,0,True,False,True,True,8121,Kimberly Lodge,,Hallfort,11982,390599
2004,2,3,3,0,2838,2922,0,True,False,True,True,91377,Jeremy Underpass,,Hallfort,11982,409499
2006,2,2,2,1,1785,1787,0,True,False,True,True,1324,Elizabeth River,2783,Hallfort,11982,264597
2007,2,2,2,1,1463,1470,0,True,False,True,True,84053,Elizabeth River,2701,Hallfort,11982,197192
2005,2,5,3,1,3556,3571,0,True,True,True,True,466,Patterson Street,,Hallfort,11982,377998
2004,2,3,2,1,2481,2604,0,True,True,True,True,21681,Ashley Way,,Hallfort,11982,390600
2002,1,4,1,1,1750,1744,0,False,False,True,True,47451,Stevens Mountains,,Hallfort,11982,365401
2003,1,3,2,1,2088,2129,0,True,False,True,True,865,Robert Ferry,,Hallfort,11982,390600
2003,1,2,2,0,1513,1544,0,True,False,True,True,952,Coleman Stream,,Hallfort,11982,321300
2000,2,8,2,1,2665,2707,0,True,False,True,True,771,Nelson Haven,,Hallfort,11982,403197
2003,1,3,3,0,1898,1903,0,True,True,True,True,7167,Andrew Island,,Hallfort,11982,383044
1993,2,4,3,1,2762,2822,0,True,True,True,True,500,Andrew Island,,Hallfort,11982,403202
2003,2,8,2,1,2668,2715,0,True,False,True,True,622,Joseph Stream,,Hallfort,11982,403204
2003,1,3,2,0,1632,1681,0,False,False,True,True,269,Samuel Lakes,,Hallfort,11982,289798
2007,1,2,2,0,1637,1732,0,False,False,True,True,15893,Michael Manors,,Lake Dariusborough,10225,302397
2007,1,3,2,0,1628,1724,0,False,False,True,True,38091,Wright Turnpike,,Lake Dariusborough,10225,308700
2008,2,3,2,1,2317,2482,0,False,False,True,True,36311,Steven Walks,,Lake Dariusborough,10225,342717
2004,1,4,2,0,1947,2078,0,True,False,True,True,87802,Javier Inlet,,Lake Dariusborough,10225,330751
2004,2,3,2,1,1899,2013,0,False,False,True,True,160,Garcia Mountain,,Lake Dariusborough,10225,323823
2003,1,3,2,1,2672,2668,0,False,False,True,True,70539,Williams Groves,,Lake Dariusborough,10225,330121
2004,2,3,2,1,3137,3133,0,False,False,True,True,38656,Williams Groves,,Lake Dariusborough,10225,390604
2005,2,4,2,1,2866,2921,0,False,False,True,True,422,Schultz Street,,Lake Dariusborough,10225,371703
2008,2,4,3,0,2738,2739,0,True,False,True,True,91,Jesus Walks,,Hallfort,11982,434702
2003,2,4,2,1,1874,1964,0,False,False,True,True,6095,Sanders Rapid,,Hallfort,10327,327596
2002,2,3,2,1,2575,2573,0,False,True,True,True,2825,Fowler Corner,,Lake Dariusborough,10225,365400
2004,2,3,2,1,1668,1687,0,False,False,True,True,73505,Moreno Well,,Lake Dariusborough,10225,314999
2003,2,4,3,1,2318,2389,0,True,False,True,True,853,Joshua Mall,,Lake Dariusborough,10225,283499
2006,2,3,2,1,2199,2540,0,True,False,True,True,1746,Elizabeth River,,Lake Dariusborough,10225,302401
2005,1,4,2,1,2187,2185,0,True,False,True,True,5600,Cody Ways,,Lake Dariusborough,10225,308696
2003,1,3,2,1,1822,1894,0,True,False,True,True,51320,Williams Ridge,,Lake Dariusborough,10225,296098
2003,1,4,3,1,2683,2682,0,True,False,True,True,61701,Clarence Road,,Lake Dariusborough,10225,272792
2003,1,4,3,1,2672,2680,0,True,False,True,True,61701,Clarence Road,,Lake Dariusborough,10225,362879
1996,2,3,2,1,1346,1447,0,True,False,True,True,6162,Burgess Court,,Lake Dariusborough,10225,292324
1994,2,3,2,1,1459,1679,0,True,False,True,True,886,Kristi Run,,Lake Dariusborough,10225,311221
1995,2,3,2,1,1574,1671,0,False,False,True,True,51,Jenna Mountain,,Lake Dariusborough,10004,289796
1994,1,3,2,0,1033,1149,0,False,False,True,True,630,Kimberly Course,,Lake Dariusborough,10225,261447
2016,1,3,2,1,2488,2560,0,False,False,True,True,80049,Moore Park,,Lake Dariusborough,10225,413281
2016,2,5,3,0,3451,3573,0,False,False,True,True,26446,Moore Park,,Lake Dariusborough,10004,461162
2014,2,3,2,1,2815,2870,0,False,False,True,True,545,Derrick Unions,,Lake Dariusborough,10225,431550
1990,1,2,1,1,1040,1098,0,True,False,True,True,94847,Hester Ford,,Lake Dariusborough,10225,220497
